sentence,url,word
Hezbollah pledged its loyalty to Iran’s Supreme Leader Ayatollah Ruhollah Khomeini and modeled its ideology on Khomeini’s 1979 Iranian revolution.,https://www.counterextremism.com/threat/hezbollah,Home
"Hezbollah is first and foremost an instrument of the Iranian regime. The group’s 1985 manifesto explicitly states, “We are the sons of the umma (Muslim community)—the party of God (Hizb Allah) the vanguard of which was made victorious by God in Iran.” Furthermore, the group is explicit in its submission to the Iranian supreme leader’s decrees, avowing its compliance to the dictates of “one leader, wise and just, that of our tutor and faqih (jurist) who fulfills all the necessary conditions: [Ayatollah] Ruhollah Musawi Khomeini.”",https://www.counterextremism.com/threat/hezbollah,Home
"Hezbollah is first and foremost an instrument of the Iranian regime. The group’s 1985 manifesto explicitly states, “We are the sons of the umma (Muslim community)—the party of God (Hizb Allah) the vanguard of which was made victorious by God in Iran.” Furthermore, the group is explicit in its submission to the Iranian supreme leader’s decrees, avowing its compliance to the dictates of “one leader, wise and just, that of our tutor and faqih (jurist) who fulfills all the necessary conditions: [Ayatollah] Ruhollah Musawi Khomeini.”",https://www.counterextremism.com/threat/hezbollah,Home
Hezbollah is devout is in its adherence to Khomeini’s philosophy of ,https://www.counterextremism.com/threat/hezbollah,Home
" (rule of the Islamic jurist), which calls for the absolute rule of a single jurist over religious and state affairs. Khomeini used the concept to seize absolute power as Iran’s supreme leader, and Hezbollah pledged its allegiance to Khomeini and his successor, ",https://www.counterextremism.com/threat/hezbollah,Home
" called vilayat-e faqih “the reason for Hezbollah’s establishment.” According to Qassem, in 1982, the so-called Committee of Nine—the predecessor to Hezbollah’s Shura Council—sent a delegation to receive Khomeini’s blessing in Tehran. According to the account of Hezbollah Secretary-General ",https://www.counterextremism.com/threat/hezbollah,Home
" and in February 1985, Hezbollah formally emerged and issued its manifesto. Hezbollah pledged loyalty to Khomeini, demanded the expulsion of foreign forces (i.e., Israel, France, and the U.S.) from Lebanon, called for Israel’s destruction, and called for the creation of an Islamic state in Lebanon.",https://www.counterextremism.com/threat/hezbollah,Home
"Since Khomeini’s 1989 death, Hezbollah has maintained its allegiance to the Iranian supreme leader’s successor, Khamenei.",https://www.counterextremism.com/threat/hezbollah,Home
"While Hezbollah promotes itself as a guardian of Lebanon against foreign invaders, it also provides social services to the Lebanese people in areas where the government lacks a strong presence, such as in the south. For example, in 2004, Hezbollah provided $100,000 a month to the al-Janoub Hospital in the southern Lebanese city of Nabatiyah.  After the 2006 Hezbollah-Israel war, Lebanese citizens quickly forgot that Hezbollah instigated the conflict as the organization provided money for housing and welfare. “We have ideology and support. Our success can be seen in the peaceful existence between the Lebanese army and the military wing of Hezbollah,” said Hezbollah member Mohammed Ghosen.",https://www.counterextremism.com/threat/hezbollah,Hospital
" the group is active in illicit transnational criminal activities, primarily in South America’s Tri-Border Area (TBA). These activities include drug trafficking, intellectual property theft, and money laundering. Additionally, many Muslims and Lebanese ex-patriates in the region send money to Hezbollah. According to a mosque leader in Cuidad del Este, Paraguay, Shiite mosques had “an obligation to finance” Hezbollah.  Counterterrorism expert Edward Luttwak of the Pentagon’s National Security Study Group called the TBA Hezbollah’s most important base outside of Lebanon.",https://www.counterextremism.com/threat/hezbollah,Mosque
"In 2012, the U.S. House Committee on Homeland Security reported that the majority of Hezbollah-linked federal defendants “have been Lebanese nationals or naturalized U.S. citizens from Lebanon.”",https://www.counterextremism.com/threat/hezbollah,House
"In 2012, the U.S. House Committee on Homeland Security reported that the majority of Hezbollah-linked federal defendants “have been Lebanese nationals or naturalized U.S. citizens from Lebanon.”",https://www.counterextremism.com/threat/hezbollah,Home
" In Syria, Hezbollah has capitalized on anti-U.S. sentiment and fear of Syrian government reprisals to recruit. In Lebanon, Hezbollah has invested in programs targeting every stage of Lebanese youths’ education, from primary school to university. Hezbollah runs networks of schools, camps, and religious programming throughout Lebanon. By targeting youth, Hezbollah gains new recruits and builds the domestic support responsible for its electoral successes.",https://www.counterextremism.com/threat/hezbollah,School
